Timestamp,Position,Brightness
1713937450.2004144,2.0,47.71161651611328
1713937450.2443748,2.0,47.716209411621094
1713937450.27615,2.0,47.673866271972656
1713937450.3029745,2.0,47.783687591552734
1713937450.3420527,2.0,47.69804000854492
1713937450.3747683,2.0,47.74622344970703
1713937450.4000132,2.0,47.75469207763672
1713937450.449178,2.0,47.71916580200195
1713937450.4881773,2.0,47.7249870300293
1713937450.5274928,2.0,47.75397872924805
1713937450.548441,2.0,47.739959716796875
1713937450.5889275,2.0,47.76707458496094
1713937450.620673,2.0,47.617706298828125
1713937450.6584175,2.0,47.7892951965332
1713937450.7018716,2.0,47.67232894897461
1713937450.7405906,2.0,47.7496452331543
1713937450.762274,2.0,47.71663284301758
1713937450.8067377,2.0,47.642181396484375
1713937450.8447359,2.0,47.77278518676758
1713937450.8774016,2.0,47.75890350341797
1713937450.9076662,2.0,47.6871452331543
1713937450.9401767,2.0,47.71562957763672
1713937450.976196,2.0,47.809879302978516
1713937451.121332,2.0,47.85560607910156
1713937451.4519236,2.0,47.701995849609375
1713937451.102144,2.0,47.813079833984375
1713937451.1296594,2.0,47.748069763183594
1713937451.1608894,2.0,47.78913879394531
1713937451.190319,2.0,47.687801361083984
1713937451.214745,2.0,47.835628509521484
1713937451.2565901,2.0,47.74895477294922
1713937451.304901,2.0,47.80707931518555
1713937451.3351624,2.0,47.65340805053711
1713937451.3786132,2.0,47.82819366455078
1713937451.4045389,2.0,47.84811019897461
1713937451.440492,2.0,47.764774322509766
1713937451.4649835,2.0,47.8102912902832
1713937451.5002565,2.0,47.82511520385742
1713937451.54703,2.0,47.73735427856445
1713937451.5743947,2.0,47.780914306640625
1713937451.6154125,2.0,47.66042709350586
1713937451.659839,2.0,47.669944763183594
1713937451.6861928,2.0,47.756710052490234
1713937451.7237284,2.0,47.66441345214844
1713937451.767152,2.0,47.83246612548828
1713937451.793003,2.0,47.77197265625
1713937451.8273191,2.0,47.72604751586914
1713937451.8559895,2.0,47.756805419921875
1713937451.8967197,2.0,47.71168899536133
1713937451.9435842,2.0,47.922691345214844
1713937451.968496,2.0,47.73990249633789
1713937451.997832,2.0,47.73527908325195
1713937452.3992584,2.0,47.82914352416992
1713937452.8132422,2.0,47.78577423095703
1713937452.110251,2.0,47.77425765991211
1713937452.1357405,2.0,47.8306999206543
1713937452.1724882,2.0,47.749298095703125
1713937452.212951,2.0,47.641807556152344
1713937452.2525427,2.0,47.88248062133789
1713937452.2793,2.0,47.799102783203125
1713937452.3143888,2.0,47.82830810546875
1713937452.3481562,2.0,47.70866394042969
1713937452.3967433,2.0,47.6999397277832
1713937452.4269612,2.0,47.7839241027832
1713937452.4538624,2.0,47.751014709472656
1713937452.4877715,2.0,47.7515869140625
1713937452.5238793,2.0,47.75774002075195
1713937452.5743535,2.0,47.670326232910156
1713937452.6067204,2.0,47.80928039550781
1713937452.6355836,2.0,47.84550476074219
1713937452.6785865,2.0,47.81112289428711
1713937452.6965585,2.0,47.74114990234375
1713937452.7398262,2.0,47.784305572509766
1713937453.4571104,1.0,47.791465759277344
1713937453.4862714,1.0,47.87199401855469
1713937453.9867256,2.0,47.753997802734375
1713937454.1644366,2.0,47.72334289550781
1713937454.3708158,2.0,47.787109375
1713937454.603985,2.0,47.797813415527344
1713937454.83147,2.0,47.83823776245117
1713937454.1048172,2.0,47.67506790161133
1713937454.1312728,2.0,47.855995178222656
1713937454.158478,2.0,47.74932861328125
1713937454.1747844,2.0,47.82571792602539
1713937454.198669,2.0,47.711341857910156
1713937454.2195792,2.0,47.68988037109375
1713937454.2408028,2.0,47.69679260253906
1713937454.2688248,2.0,47.74066925048828
1713937454.2918465,2.0,47.691062927246094
1713937454.3124318,2.0,47.82561111450195
1713937454.3366888,2.0,47.753021240234375
1713937454.3600037,2.0,47.7552604675293
1713937454.3848214,2.0,47.78778839111328
1713937454.4102533,2.0,47.77155685424805
1713937454.431768,2.0,47.824005126953125
1713937454.458012,2.0,47.797218322753906
1713937454.4815583,2.0,47.81586456298828
1713937454.5036888,2.0,47.73445129394531
1713937454.5224006,2.0,47.767372131347656
1713937454.545242,2.0,47.693397521972656
1713937454.562864,2.0,47.69975662231445
1713937454.5905983,2.0,47.754207611083984
1713937454.616109,2.0,47.83827209472656
1713937454.6382148,2.0,47.72158432006836
1713937454.6634169,2.0,47.740257263183594
1713937454.6831734,2.0,47.85709762573242
1713937454.7027133,2.0,47.740020751953125
1713937454.7206776,2.0,47.875343322753906
1713937454.743522,2.0,47.85301971435547
1713937454.7703323,2.0,47.82215118408203
1713937454.793214,2.0,47.74123764038086
1713937454.8130605,2.0,47.79949188232422
1713937454.841771,2.0,47.819053649902344
1713937454.8683562,2.0,47.7765998840332
1713937454.893576,2.0,47.83891296386719
1713937454.9109328,2.0,47.877742767333984
1713937454.9364767,2.0,47.78278350830078
1713937454.96511,2.0,47.92280960083008
1713937454.9872458,2.0,47.81631851196289
1713937455.1014578,2.0,47.868106842041016
1713937455.3289385,2.0,47.78285598754883
1713937455.5592682,2.0,47.78541946411133
1713937455.7291198,2.0,47.782135009765625
1713937455.9390569,2.0,47.74694061279297
1713937455.1160877,2.0,47.89054870605469
1713937455.133173,2.0,47.855594635009766
1713937455.16169,2.0,47.85392379760742
1713937455.186331,2.0,47.893470764160156
1713937455.2111382,2.0,47.798500061035156
1713937455.2327886,2.0,47.78821563720703
1713937455.2607062,2.0,47.87940979003906
1713937455.285047,2.0,47.79880905151367
1713937455.3065886,2.0,47.82963943481445
1713937455.3274858,2.0,47.745086669921875
1713937455.353321,2.0,47.8531494140625
1713937455.3716779,2.0,47.828617095947266
1713937455.3930538,2.0,47.82750701904297
1713937455.4126582,2.0,47.831085205078125
1713937455.4382668,2.0,47.75185775756836
1713937455.4613278,2.0,47.85789108276367
1713937455.4809055,2.0,47.807743072509766
1713937455.5043633,2.0,47.93095016479492
1713937455.5321891,2.0,47.859683990478516
1713937455.5526528,2.0,47.77798080444336
1713937455.5765116,2.0,47.72697067260742
1713937455.5996535,2.0,47.72896194458008
1713937455.617231,2.0,47.75232696533203
1713937455.6392374,2.0,47.75766372680664
1713937455.6594512,2.0,47.72455978393555
1713937455.6821713,2.0,47.6859245300293
1713937455.7073789,2.0,47.747764587402344
1713937455.7269952,2.0,47.71199035644531
1713937455.7522204,2.0,47.838958740234375
1713937455.7766702,2.0,47.70339584350586
1713937455.794904,2.0,47.718544006347656
1713937455.8165557,2.0,47.82962417602539
1713937455.8379703,2.0,47.781944274902344
1713937455.859806,2.0,47.75822067260742
1713937455.8846765,2.0,47.83583450317383
1713937455.904022,2.0,47.76466751098633
1713937455.9308407,2.0,47.77587890625
1713937455.9612887,2.0,47.74392318725586
1713937455.9843905,2.0,47.74324417114258
1713937456.3955047,2.0,47.73054122924805
1713937456.260338,2.0,47.62082290649414
1713937456.4755697,2.0,47.770851135253906
1713937456.7169714,2.0,47.8034782409668
1713937456.1012535,2.0,47.794883728027344
1713937456.1260781,2.0,47.827144622802734
1713937456.1482384,2.0,47.76971435546875
1713937456.187431,2.0,47.79965591430664
1713937456.2329075,2.0,47.76913833618164
1713937456.2808928,2.0,47.74427032470703
1713937456.314342,2.0,47.85698699951172
1713937456.3408458,2.0,47.789215087890625
1713937456.3655457,2.0,47.77390670776367
1713937456.4005291,2.0,47.81864929199219
1713937456.447254,2.0,47.8310546875
1713937456.4747808,2.0,47.693721771240234
1713937456.5091472,2.0,47.76959228515625
1713937456.5428863,2.0,47.897064208984375
1713937456.5698686,2.0,47.70387268066406
1713937456.6170354,2.0,47.71969223022461
1713937456.66041,2.0,47.706687927246094
1713937456.687669,2.0,47.81090545654297
1713937456.7197032,2.0,47.700714111328125
1713937456.7673507,2.0,47.70205307006836
1713937456.7999399,2.0,47.905601501464844
1713937456.8254662,2.0,47.79294204711914
1713937456.857767,2.0,47.833984375
1713937456.8938403,2.0,47.697322845458984
1713937456.9245472,2.0,47.82160186767578
1713937456.9803064,2.0,47.7459831237793
1713937457.8616025,2.0,47.855953216552734
1713937457.3597167,2.0,47.814537048339844
1713937457.709745,2.0,47.81129455566406
1713937457.1165872,2.0,47.714263916015625
1713937457.1547704,2.0,47.92086410522461
1713937457.1830957,2.0,47.749053955078125
1713937457.212777,2.0,47.85525131225586
1713937457.2539613,2.0,47.85454559326172
1713937457.2840388,2.0,47.806251525878906
1713937457.3181832,2.0,47.726348876953125
1713937457.358464,2.0,47.78678512573242
1713937457.3946757,2.0,47.7012825012207
1713937457.4220808,2.0,47.7927131652832
1713937457.4568722,2.0,47.84387969970703
1713937457.4944205,2.0,47.77949142456055
1713937457.5252304,2.0,47.6319580078125
1713937457.5616264,2.0,47.756534576416016
1713937457.6112058,2.0,47.673675537109375
1713937457.6426678,2.0,47.797142028808594
1713937457.6820579,2.0,47.771732330322266
1713937457.709975,2.0,47.7623405456543
1713937457.7463024,2.0,47.83542251586914
1713937457.7765725,2.0,47.895301818847656
1713937457.8143392,2.0,47.783973693847656
1713937457.8518302,2.0,47.788780212402344
1713937457.8886013,2.0,47.82399368286133
1713937457.9223268,2.0,47.86751937866211
1713937457.9587858,2.0,47.808197021484375
1713937457.9843366,2.0,47.7097053527832
1713937458.2180057,2.0,47.823997497558594
1713937458.5622356,2.0,47.75754165649414
1713937458.1015704,2.0,47.75205993652344
1713937458.145798,2.0,47.760189056396484
1713937458.1685412,2.0,47.78123092651367
1713937458.209918,2.0,47.7349739074707
1713937458.2421567,2.0,47.70541000366211
1713937458.2728941,2.0,47.78472137451172
1713937458.3134239,2.0,47.79522705078125
1713937458.344821,2.0,47.77370071411133
1713937458.3891654,2.0,47.77330017089844
1713937458.4251673,2.0,47.82267761230469
1713937458.455519,2.0,47.80298614501953
1713937458.484967,2.0,47.826148986816406
1713937458.5256517,2.0,47.85572052001953
1713937458.561709,2.0,47.871971130371094
1713937458.5860856,2.0,47.799076080322266
1713937458.6245651,2.0,47.83625793457031
1713937458.6552658,2.0,47.752567291259766
1713937458.7038836,2.0,47.791629791259766
1713937458.7281475,2.0,47.77882385253906
1713937458.7630713,2.0,47.88624954223633
1713937458.7976446,2.0,47.74806594848633
1713937458.8278835,2.0,47.80241394042969
1713937458.8669472,2.0,47.85185241699219
1713937458.9031565,2.0,47.77001190185547
1713937458.939753,2.0,47.77547836303711
1713937458.9755194,2.0,47.70547103881836
1713937459.8100295,2.0,47.8382453918457
1713937459.5543566,2.0,47.7719612121582
1713937459.893385,2.0,47.743465423583984
1713937459.1267743,2.0,47.67094421386719
1713937459.1643095,2.0,47.76679992675781
1713937459.1947665,2.0,47.76588439941406
1713937459.2257595,2.0,47.718170166015625
1713937459.2567608,2.0,47.70196533203125
1713937459.2871952,2.0,47.71861267089844
1713937459.3278933,2.0,47.83711624145508
1713937459.354736,2.0,47.69810485839844
1713937459.3974159,2.0,47.726654052734375
1713937459.444473,2.0,47.836936950683594
1713937459.4687674,2.0,47.858306884765625
1713937459.497064,2.0,47.76563262939453
1713937459.55246,2.0,47.72216033935547
1713937459.5777614,2.0,47.88925552368164
1713937459.6081471,2.0,47.8841552734375
1713937459.643155,2.0,47.808048248291016
1713937459.6740677,2.0,47.86325454711914
1713937459.717597,2.0,47.888179779052734
1713937459.7577271,2.0,47.82122802734375
1713937459.7955573,2.0,47.71974182128906
1713937459.828159,2.0,47.940269470214844
1713937459.8721335,2.0,47.793067932128906
1713937459.9066849,2.0,47.80457305908203
1713937459.9392083,2.0,47.785362243652344
1713937459.9639678,2.0,47.87162399291992
1713937460.2017343,2.0,47.76953125
1713937460.4210136,2.0,47.81954574584961
1713937460.7788966,2.0,47.63137435913086
1713937460.1108534,2.0,47.816429138183594
1713937460.1428213,2.0,47.8344841003418
1713937460.1683726,2.0,47.77429962158203
1713937460.203684,2.0,47.9097900390625
1713937460.2514338,2.0,47.70861053466797
1713937460.287046,2.0,47.790008544921875
1713937460.3114753,2.0,47.807865142822266
1713937460.358708,2.0,47.84025573730469
1713937460.3918326,2.0,47.76363754272461
1713937460.428731,2.0,47.85907745361328
1713937460.459459,2.0,47.7393684387207
1713937460.483972,2.0,47.717403411865234
1713937460.5210626,2.0,47.73909378051758
1713937460.5721445,2.0,47.693809509277344
1713937460.6058807,2.0,47.73862075805664
1713937460.637214,2.0,47.8071403503418
1713937460.6646593,2.0,47.82691192626953
1713937460.707081,2.0,47.725948333740234
1713937460.7453601,2.0,47.723731994628906
1713937460.7708545,2.0,47.84666061401367
1713937460.810722,2.0,47.811641693115234
1713937460.84145,2.0,47.80327606201172
1713937460.8755803,2.0,47.76676559448242
1713937460.910946,2.0,47.758392333984375
1713937460.9494886,2.0,47.862648010253906
1713937460.9839218,2.0,47.8013801574707
1713937461.1778443,2.0,47.815528869628906
1713937461.5860467,2.0,47.845855712890625
1713937461.8802958,2.0,47.86286926269531
1713937461.1253214,2.0,47.74252700805664
1713937461.1680646,2.0,47.83604049682617
1713937461.1969318,2.0,47.76182556152344
1713937461.2292008,2.0,47.8118896484375
1713937461.2611656,2.0,47.684532165527344
1713937461.3067627,2.0,47.794921875
1713937461.3466709,2.0,47.794429779052734
1713937461.3880727,2.0,47.83082962036133
1713937461.4168487,2.0,47.73161315917969
1713937461.4384675,2.0,47.81273651123047
1713937461.9391122,3.0,47.862754821777344
1713937461.9652705,3.0,47.75685501098633
1713937461.9918299,3.0,47.78697967529297
1713937462.136369,3.0,47.74837875366211
1713937462.3886728,3.0,47.736785888671875
1713937462.6447327,3.0,47.673728942871094
1713937462.8492932,3.0,47.84401321411133
1713937462.108194,3.0,47.78914260864258
1713937462.1306083,3.0,47.75883483886719
1713937462.155237,3.0,47.71330642700195
1713937462.1764696,3.0,47.52119064331055
1713937462.2028441,3.0,47.065155029296875
1713937462.2280965,3.0,46.49123764038086
1713937462.2512302,3.0,45.74778747558594
1713937462.273418,3.0,44.874481201171875
1713937462.3026288,3.0,44.281166076660156
1713937462.3301537,3.0,43.9547233581543
1713937462.3551931,3.0,43.861881256103516
1713937462.3813162,3.0,43.8695182800293
1713937462.4043646,3.0,43.76942825317383
1713937462.4241543,3.0,43.86785888671875
1713937462.4522972,3.0,43.87196350097656
1713937462.4772904,3.0,43.91602325439453
1713937462.4969575,3.0,43.93483352661133
1713937462.5170472,3.0,43.80513381958008
1713937462.5398216,3.0,43.91659164428711
1713937462.5615165,3.0,43.856231689453125
1713937462.5856547,3.0,43.69782257080078
1713937462.6051307,3.0,43.816253662109375
1713937462.625235,3.0,43.80424499511719
1713937462.6552074,3.0,43.938262939453125
1713937462.6817257,3.0,43.758792877197266
1713937462.7014236,3.0,43.85673904418945
1713937462.7279043,3.0,43.93406295776367
1713937462.75003,3.0,43.87786865234375
1713937462.7731447,3.0,43.84761047363281
1713937462.7977514,3.0,43.871124267578125
1713937462.8202825,3.0,43.82807922363281
1713937462.8462265,3.0,43.79982376098633
1713937462.8725493,3.0,43.85160446166992
1713937462.899318,3.0,43.821651458740234
1713937462.9208267,3.0,43.814090728759766
1713937462.9644582,3.0,43.936710357666016
1713937463.12298,3.0,43.886409759521484
1713937463.2560983,3.0,43.84351348876953
1713937463.6063285,3.0,43.85708999633789
1713937463.9795551,3.0,43.900962829589844
1713937463.1275148,3.0,43.91848373413086
1713937463.1885567,3.0,43.888275146484375
1713937463.212408,3.0,43.961158752441406
1713937463.2391798,3.0,43.831275939941406
1713937463.2740757,3.0,43.869930267333984
1713937463.3143604,3.0,43.888771057128906
1713937463.348809,3.0,43.88494110107422
1713937463.3810415,3.0,43.765045166015625
1713937463.4136016,3.0,43.72296142578125
1713937463.453781,3.0,43.853797912597656
1713937463.4940915,3.0,43.86476135253906
1713937463.5206585,3.0,43.82514953613281
1713937463.5531442,3.0,43.790531158447266
1713937463.5862715,3.0,43.915897369384766
1713937463.6346285,3.0,43.828609466552734
1713937463.6655657,3.0,43.73451232910156
1713937463.695368,3.0,43.872005462646484
1713937463.7248464,3.0,43.75491714477539
1713937463.7686238,3.0,43.848838806152344
1713937463.8113956,3.0,43.88896560668945
1713937463.8390832,3.0,43.91355895996094
1713937463.8676858,3.0,43.851009368896484
1713937463.9130785,3.0,43.809608459472656
1713937463.9406044,3.0,43.882659912109375
1713937463.9762788,3.0,43.85349655151367
1713937464.1246257,3.0,43.83897399902344
1713937464.5959573,3.0,43.954368591308594
1713937464.8233407,3.0,43.84061050415039
1713937464.1144385,3.0,43.8316764831543
1713937464.1542473,3.0,43.854244232177734
1713937464.2013285,3.0,43.77053451538086
1713937464.2348027,3.0,43.859771728515625
1713937464.2575197,3.0,43.799652099609375
1713937464.2921557,3.0,43.82371139526367
1713937464.3390827,3.0,43.810176849365234
1713937464.3733292,3.0,43.90098190307617
1713937464.4048162,3.0,43.87883377075195
1713937464.4320428,3.0,43.84149169921875
1713937464.4785442,3.0,43.79230880737305
1713937464.5068583,3.0,43.86894226074219
1713937464.5461724,3.0,43.7856559753418
1713937464.5825007,3.0,43.86864471435547
1713937464.6080213,3.0,43.90950012207031
1713937464.6381307,3.0,43.822288513183594
1713937464.6940458,3.0,43.93387222290039
1713937464.7303922,3.0,43.98717498779297
1713937464.75983,3.0,43.79725646972656
1713937464.785321,3.0,43.870296478271484
1713937464.831577,3.0,43.792415618896484
1713937464.857248,3.0,43.88734817504883
1713937464.8895879,3.0,43.868743896484375
1713937464.940631,3.0,43.823143005371094
1713937464.9719448,3.0,43.814483642578125
1713937464.9938877,3.0,43.909584045410156
1713937465.3195534,3.0,43.81309509277344
1713937465.8193347,3.0,43.96744155883789
1713937465.1034555,3.0,43.83594512939453
1713937465.1435177,3.0,43.762359619140625
1713937465.1935823,3.0,43.88448715209961
1713937465.2219505,3.0,43.876792907714844
1713937465.2489154,3.0,43.900901794433594
1713937465.2828238,3.0,43.83905029296875
1713937465.3127663,3.0,43.9190559387207
1713937465.3561509,3.0,43.96471405029297
1713937465.3926992,3.0,43.80510330200195
1713937465.4285069,3.0,43.80646514892578
1713937465.4526901,3.0,43.777034759521484
1713937465.5013707,3.0,43.84274673461914
1713937465.5362377,3.0,43.800506591796875
1713937465.5625196,3.0,43.91257858276367
1713937465.5944324,3.0,43.788475036621094
1713937465.6348064,3.0,43.8765983581543
1713937465.670392,3.0,43.84934997558594
1713937465.7192452,3.0,43.82556915283203
1713937465.7504153,3.0,43.79652786254883
1713937465.7688065,3.0,43.888038635253906
1713937465.821381,3.0,43.759368896484375
1713937465.854635,3.0,43.90785598754883
1713937465.8867555,3.0,43.91365432739258
1713937465.9229531,3.0,43.97088623046875
1713937465.9578028,3.0,43.86433410644531
1713937465.9930155,3.0,43.87773513793945
1713937466.1964715,3.0,43.8205680847168
1713937466.6023414,3.0,43.88909149169922
1713937466.963983,3.0,43.84758758544922
1713937466.139834,3.0,43.80186462402344
1713937466.1652293,3.0,43.7379150390625
1713937466.1947694,3.0,43.857818603515625
1713937466.235762,3.0,43.75701904296875
1713937466.2819939,3.0,43.82110595703125
1713937466.3061671,3.0,43.88010787963867
1713937466.3446872,3.0,43.917972564697266
1713937466.3745103,3.0,43.832916259765625
1713937466.4016454,3.0,43.90852737426758
1713937466.444249,3.0,43.7780876159668
1713937466.484988,3.0,43.897212982177734
1713937466.5143464,3.0,43.895416259765625
1713937466.5600128,3.0,43.801795959472656
1713937466.5975456,3.0,43.846466064453125
1713937466.625627,3.0,43.794742584228516
1713937466.654976,3.0,43.800479888916016
1713937466.7028708,3.0,43.72780990600586
1713937466.7336838,3.0,43.82215118408203
1713937466.7650163,3.0,43.838645935058594
1713937466.7870715,3.0,43.87617874145508
1713937466.8406072,3.0,43.93286895751953
1713937466.8795743,3.0,43.83916091918945
1713937466.9137797,3.0,43.817413330078125
1713937466.947544,3.0,43.92887496948242
1713937466.9760227,3.0,43.841468811035156
1713937467.3413808,3.0,43.86519241333008
1713937467.3937376,3.0,43.79453659057617
1713937467.9036386,3.0,43.80989456176758
1713937467.1146755,3.0,43.80466079711914
1713937467.153284,3.0,43.755733489990234
1713937467.1972992,3.0,43.88735580444336
1713937467.2216167,3.0,43.78463363647461
1713937467.2599914,3.0,43.86455154418945
1713937467.2865546,3.0,43.91030502319336
1713937467.3344176,3.0,43.83494567871094
1713937467.3783174,3.0,43.7963752746582
1713937467.4053445,3.0,43.9277229309082
1713937467.4364536,3.0,43.87525939941406
1713937467.4729881,3.0,43.87230682373047
1713937467.502816,3.0,43.84765625
1713937467.5362656,3.0,43.850589752197266
1713937467.5686533,3.0,43.93544387817383
1713937467.6042886,3.0,43.90251922607422
1713937467.6437967,3.0,43.85608673095703
1713937467.6781328,3.0,43.8740348815918
1713937467.7125165,3.0,43.93055725097656
1713937467.7509046,3.0,43.89107131958008
1713937467.7837374,3.0,43.90085220336914
1713937467.812845,3.0,43.91215515136719
1713937467.8543391,3.0,43.8991584777832
1713937467.8924701,3.0,43.83670425415039
1713937467.9321425,3.0,43.90422821044922
1713937467.96528,3.0,43.78567123413086
1713937467.9888225,3.0,43.760658264160156
1713937468.3224163,3.0,43.80381393432617
1713937468.6257057,3.0,43.72859573364258
1713937468.1081498,3.0,43.78530502319336
1713937468.1473334,3.0,43.88674545288086
1713937468.1795428,3.0,43.73322296142578
1713937468.2037256,3.0,43.85121536254883
1713937468.2420082,3.0,43.88056945800781
1713937468.2759826,3.0,43.88856506347656
1713937468.318663,3.0,43.827571868896484
1713937468.353674,3.0,43.85472869873047
1713937468.38096,3.0,43.79205322265625
1713937468.414116,3.0,43.81428527832031
1713937468.4706564,3.0,43.893775939941406
1713937468.4950159,3.0,43.795166015625
1713937468.5259356,3.0,43.88859939575195
1713937468.568578,3.0,43.844730377197266
1713937468.5901585,3.0,43.9278450012207
1713937468.6216445,3.0,43.877777099609375
1713937468.66513,3.0,43.8491325378418
1713937468.6929846,3.0,43.8212776184082
1713937468.7370486,3.0,43.844322204589844
1713937468.7741609,3.0,43.912994384765625
1713937468.818458,3.0,43.77123260498047
1713937468.8416104,3.0,43.9038200378418
1713937468.8795955,3.0,43.8953742980957
1713937468.9153242,3.0,43.82240295410156
1713937468.9452276,3.0,43.79827117919922
1713937468.9931443,3.0,43.817169189453125
1713937469.2213583,3.0,43.89924621582031
1713937469.6703682,3.0,43.88295364379883
1713937469.9210439,3.0,43.82504653930664
1713937469.1173422,3.0,43.885345458984375
1713937469.1586547,3.0,43.868900299072266
1713937469.196376,3.0,43.82585525512695
1713937469.2374167,3.0,43.87665939331055
1713937469.268632,3.0,43.901771545410156
1713937469.2997773,3.0,43.91840744018555
1713937469.3344657,3.0,43.828834533691406
1713937469.3763402,3.0,43.964107513427734
