1713937446.58819567,2
1713937446.96518574,2
1713937446.118458079,2
1713937446.151529032,2
1713937446.192714456,2
1713937446.216794343,2
1713937446.263855698,2
1713937446.291221798,2
1713937446.331840289,2
1713937446.378122113,2
1713937446.408884177,2
1713937446.429850105,2
1713937446.481206682,2
1713937446.507746227,2
1713937446.534752357,2
1713937446.575906366,2
1713937446.604061343,2
1713937446.639403261,2
1713937446.674827100,2
1713937446.710173024,2
1713937446.744939904,2
1713937446.797855568,2
1713937446.835750926,2
1713937446.865115843,2
1713937446.885314904,2
1713937446.933787217,2
1713937446.964737879,2
1713937447.2589446,2
1713937447.32834738,2
1713937447.65176654,2
1713937447.100511454,2
1713937447.151635814,2
1713937447.185403625,2
1713937447.208870579,2
1713937447.246900257,2
1713937447.280510071,2
1713937447.308979098,2
1713937447.347369487,2
1713937447.378988261,2
1713937447.431524834,2
1713937447.451464962,2
1713937447.488976891,2
1713937447.522885828,2
1713937447.556511264,2
1713937447.595857472,2
1713937447.633030421,2
1713937447.664356443,2
1713937447.704284944,2
1713937447.742580059,2
1713937447.769723953,2
1713937447.805514533,2
1713937447.842654822,2
1713937447.874239919,2
1713937447.904935810,2
1713937447.956502583,2
1713937447.978912961,2
1713937448.17577522,2
1713937448.52962528,2
1713937448.88126619,2
1713937448.127367748,2
1713937448.157188357,2
1713937448.196109599,2
1713937448.242064894,2
1713937448.279023761,2
1713937448.307782862,2
1713937448.332364210,2
1713937448.371522153,2
1713937448.411506162,2
1713937448.447370557,2
1713937448.473358169,2
1713937448.509969570,2
1713937448.546507104,2
1713937448.577867250,2
1713937448.608849452,2
1713937448.657701888,2
1713937448.689441156,2
1713937448.727012981,2
1713937448.762810597,2
1713937448.791665360,2
1713937448.834640898,2
1713937448.869826545,2
1713937448.895557010,2
1713937448.938968735,2
1713937448.971792930,2
1713937449.3842140,2
1713937449.46574033,2
1713937449.83890164,2
1713937449.117303437,2
1713937449.146353450,2
1713937449.185141335,2
1713937449.226538760,2
1713937449.252236538,2
1713937449.280099358,2
1713937449.318528681,2
1713937449.361606326,2
1713937449.387825518,2
1713937449.440628709,2
1713937449.468307566,2
1713937449.497474850,2
1713937449.532234567,2
1713937449.575256441,2
1713937449.606220755,2
1713937449.630828482,2
1713937449.670902604,2
1713937449.704462737,2
1713937449.742845657,2
1713937449.773096385,2
1713937449.817148192,2
1713937449.854347653,2
1713937449.883521753,2
1713937449.916894810,2
1713937449.973343801,2
1713937450.2151666,2
1713937450.40694059,2
1713937450.74639298,2
1713937450.97791568,2
1713937450.129126026,2
1713937450.167533657,2
1713937450.200316871,2
1713937450.244291351,2
1713937450.275833518,2
1713937450.302879293,2
1713937450.341770031,2
1713937450.374473539,2
1713937450.399922835,2
1713937450.449008282,2
1713937450.487963445,2
1713937450.527384563,2
1713937450.548291026,2
1713937450.588749276,2
1713937450.620503578,2
1713937450.658031877,2
1713937450.701572238,2
1713937450.740401828,2
1713937450.762143725,2
1713937450.806400853,2
1713937450.844521682,2
1713937450.877185596,2
1713937450.907435667,2
1713937450.940004365,2
1713937450.976069576,2
1713937451.11941238,2
1713937451.44772630,2
1713937451.101990319,2
1713937451.129561825,2
1713937451.160751546,2
1713937451.189805435,2
1713937451.214601333,2
1713937451.256438262,2
1713937451.304403331,2
1713937451.334893856,2
1713937451.378507145,2
1713937451.404296763,2
1713937451.440271141,2
1713937451.464804363,2
1713937451.500053556,2
1713937451.546826868,2
1713937451.574107965,2
1713937451.615204157,2
1713937451.659584432,2
1713937451.685664583,2
1713937451.723393160,2
1713937451.767007305,2
1713937451.792712851,2
1713937451.826969051,2
1713937451.855846643,2
1713937451.896360677,2
1713937451.943450536,2
1713937451.968317614,2
1713937451.997668343,2
1713937452.39356222,2
1713937452.81185228,2
1713937452.110071422,2
1713937452.135571315,2
1713937452.172394891,2
1713937452.212581258,2
1713937452.252405054,2
1713937452.279183208,2
1713937452.314289233,2
1713937452.348049017,2
1713937452.396449848,2
1713937452.426578407,2
1713937452.453637413,2
1713937452.487666228,2
1713937452.523783550,2
1713937452.574175750,2
1713937452.606552564,2
1713937452.635290672,2
1713937452.678469825,2
1713937452.696464787,2
1713937452.739423651,2
1713937453.456983682,1
1713937453.486097911,1
1713937453.986552063,2
1713937454.16236698,2
1713937454.36987574,2
1713937454.60076966,2
1713937454.82995559,2
1713937454.104691743,2
1713937454.131184313,2
1713937454.158127726,2
1713937454.174645904,2
1713937454.198516161,2
1713937454.219308458,2
1713937454.240713661,2
1713937454.268560291,2
1713937454.291300234,2
1713937454.312358763,2
1713937454.336488562,2
1713937454.359873160,2
1713937454.384661637,2
1713937454.409926901,2
1713937454.431564919,2
1713937454.457897515,2
1713937454.481428907,2
1713937454.503157966,2
1713937454.522119691,2
1713937454.545128220,2
1713937454.562627253,2
1713937454.590518680,2
1713937454.615974038,2
1713937454.638013380,2
1713937454.663262172,2
1713937454.683028731,2
1713937454.702581307,2
1713937454.720575706,2
1713937454.743442876,2
1713937454.770242193,2
1713937454.793039968,2
1713937454.812974632,2
1713937454.841552817,2
1713937454.868227889,2
1713937454.893366856,2
1713937454.910804700,2
1713937454.936257093,2
1713937454.965018111,2
1713937454.986981747,2
1713937455.10007012,2
1713937455.32728316,2
1713937455.55838581,2
1713937455.72765834,2
1713937455.93820289,2
1713937455.115962516,2
1713937455.133051687,2
1713937455.161476004,2
1713937455.186044640,2
1713937455.210968284,2
1713937455.232713692,2
1713937455.260560550,2
1713937455.284952247,2
1713937455.306476957,2
1713937455.327390550,2
1713937455.353205437,2
1713937455.371596739,2
1713937455.392905868,2
1713937455.412456111,2
1713937455.438140827,2
1713937455.461202520,2
1713937455.480824181,2
1713937455.504107533,2
1713937455.532047623,2
1713937455.552513599,2
1713937455.576372870,2
1713937455.599549131,2
1713937455.617124290,2
1713937455.639121977,2
1713937455.659333908,2
1713937455.681825531,2
1713937455.707245817,2
1713937455.726848076,2
1713937455.752076730,2
1713937455.776561262,2
1713937455.794820194,2
1713937455.816410662,2
1713937455.837887750,2
1713937455.859710371,2
1713937455.884370160,2
1713937455.903812830,2
1713937455.930678840,2
1713937455.961176918,2
1713937455.984009572,2
1713937456.3866283,2
1713937456.25921148,2
1713937456.47471729,2
1713937456.71587309,2
1713937456.101131404,2
1713937456.125985930,2
1713937456.148104546,2
1713937456.187276941,2
1713937456.232465402,2
1713937456.280689380,2
1713937456.314154213,2
1713937456.340736639,2
1713937456.365409748,2
1713937456.400428220,2
1713937456.447085967,2
1713937456.474323457,2
1713937456.508995120,2
1713937456.542708797,2
1713937456.569773606,2
1713937456.616506105,2
1713937456.660209726,2
1713937456.687356331,2
1713937456.719496287,2
1713937456.767185066,2
1713937456.799769595,2
1713937456.825323208,2
1713937456.857646924,2
1713937456.893728063,2
1713937456.924451927,2
1713937456.980206912,2
1713937457.8301096,2
1713937457.35867466,2
1713937457.70857275,2
1713937457.116446079,2
1713937457.154576636,2
1713937457.182832009,2
1713937457.212682890,2
1713937457.253635123,2
1713937457.283289774,2
1713937457.317875356,2
1713937457.358027647,2
1713937457.394320919,2
1713937457.421991200,2
1713937457.456564420,2
1713937457.494320153,2
1713937457.525136039,2
1713937457.561530056,2
1713937457.610929512,2
1713937457.642372111,2
1713937457.681930225,2
1713937457.709784296,2
1713937457.745945855,2
1713937457.776303423,2
1713937457.814060161,2
1713937457.851493912,2
1713937457.888370324,2
1713937457.921743602,2
1713937457.958541976,2
1713937457.984104771,2
1713937458.21543387,2
1713937458.56105849,2
1713937458.101452952,2
1713937458.145686503,2
1713937458.168250189,2
1713937458.209619461,2
1713937458.241918527,2
1713937458.272489718,2
1713937458.313130911,2
1713937458.344215835,2
1713937458.388997271,2
1713937458.424957868,2
1713937458.455293847,2
1713937458.484773012,2
1713937458.525512722,2
1713937458.561485564,2
1713937458.585928643,2
1713937458.624007273,2
1713937458.655104705,2
1713937458.703683639,2
1713937458.728019089,2
1713937458.762893317,2
1713937458.797534552,2
1713937458.827780197,2
1713937458.866797969,2
1713937458.903060812,2
1713937458.939658186,2
1713937458.975425905,2
1713937459.7948966,2
1713937459.55275929,2
1713937459.89157569,2
1713937459.126630960,2
1713937459.164020759,2
1713937459.194590622,2
1713937459.225309967,2
1713937459.256429007,2
1713937459.287103670,2
1713937459.327800306,2
1713937459.354642577,2
