1713937445.697256182,47.68885803222656
1713937445.733426757,47.68684005737305
1713937445.757676613,47.75730514526367
1713937445.795640591,47.57612991333008
1713937445.837900046,47.72426986694336
1713937445.874999647,47.66535568237305
1713937445.907026382,47.678977966308594
1713937445.937365076,47.707542419433594
1713937445.977533273,47.699974060058594
1713937446.20260727,47.82032775878906
1713937446.58983578,47.70401382446289
1713937446.96679402,47.63389587402344
1713937446.118661457,47.70176696777344
1713937446.152038334,47.636566162109375
1713937446.192998109,47.737483978271484
1713937446.216910214,47.79888153076172
1713937446.264083643,47.716461181640625
1713937446.291354961,47.7102165222168
1713937446.332038273,47.80683898925781
1713937446.378664681,47.740901947021484
1713937446.409043299,47.693294525146484
1713937446.429937409,47.72749328613281
1713937446.481339844,47.6303825378418
1713937446.507955821,47.729217529296875
1713937446.535103287,47.75295639038086
1713937446.576507659,47.68636703491211
1713937446.604161989,47.797142028808594
1713937446.639542571,47.70951461791992
1713937446.674937117,47.73054504394531
1713937446.710318042,47.60929489135742
1713937446.745146273,47.72878646850586
1713937446.798036660,47.741268157958984
1713937446.835909133,47.73357391357422
1713937446.865285272,47.803165435791016
1713937446.885468241,47.736610412597656
1713937446.933933993,47.75154113769531
1713937446.965005069,47.75911331176758
1713937447.2727048,47.779972076416016
1713937447.33317057,47.709869384765625
1713937447.65328263,47.74814987182617
1713937447.100627299,47.63530731201172
1713937447.151760969,47.82197189331055
1713937447.185563682,47.78269958496094
1713937447.209069716,47.84397506713867
1713937447.247200313,47.74673843383789
1713937447.280725921,47.73887252807617
1713937447.309071892,47.7483024597168
1713937447.347572639,47.712581634521484
1713937447.379082703,47.76926040649414
1713937447.431856327,47.70051574707031
1713937447.451573063,47.7663459777832
1713937447.489090462,47.721778869628906
1713937447.523141751,47.73695373535156
1713937447.556760188,47.76093292236328
1713937447.596183666,47.6855354309082
1713937447.633365784,47.76347351074219
1713937447.664502383,47.708805084228516
1713937447.704723002,47.67203903198242
1713937447.742875192,47.70866394042969
1713937447.769822350,47.78046798706055
1713937447.805674320,47.729225158691406
1713937447.843475326,47.77516555786133
1713937447.874393397,47.779396057128906
1713937447.905120069,47.76078414916992
1713937447.956740445,47.72428894042969
1713937447.979011258,47.73227310180664
1713937448.17696076,47.74361038208008
1713937448.53093373,47.754337310791016
1713937448.88369082,47.74458312988281
1713937448.127809824,47.78871536254883
1713937448.157426722,47.697242736816406
1713937448.196438104,47.68678283691406
1713937448.242401613,47.774940490722656
1713937448.279265689,47.85639190673828
1713937448.307935055,47.760963439941406
1713937448.332489180,47.71352005004883
1713937448.371877669,47.60504150390625
1713937448.411895814,47.69664764404297
1713937448.447642760,47.73395919799805
1713937448.473456652,47.72603988647461
1713937448.510064937,47.66738510131836
1713937448.546643624,47.74934387207031
1713937448.578081086,47.71937561035156
1713937448.609032138,47.67809295654297
1713937448.658015693,47.71632385253906
1713937448.689795904,47.699562072753906
1713937448.727388300,47.70222473144531
1713937448.762969301,47.7025032043457
1713937448.791777980,47.60965347290039
1713937448.834837837,47.64923858642578
1713937448.870277258,47.730037689208984
1713937448.895644928,47.656150817871094
1713937448.939292770,47.643592834472656
1713937448.972332861,47.68918991088867
1713937449.4108834,47.682830810546875
1713937449.46987199,47.73165512084961
1713937449.84292284,47.66069793701172
1713937449.117417080,47.73261642456055
1713937449.146786271,47.806312561035156
1713937449.185361076,47.712486267089844
1713937449.226755365,47.664981842041016
1713937449.252724361,47.71577072143555
1713937449.280265032,47.68050765991211
1713937449.318832079,47.69477844238281
1713937449.361875165,47.67564392089844
1713937449.387937230,47.67132568359375
1713937449.440775069,47.76608657836914
1713937449.468477417,47.67353820800781
1713937449.497721721,47.68695831298828
1713937449.533486203,47.69707107543945
1713937449.575401741,47.75038146972656
1713937449.606719687,47.59013366699219
1713937449.631008089,47.71464920043945
1713937449.671341386,47.607688903808594
1713937449.704554351,47.6194953918457
1713937449.743030292,47.627498626708984
1713937449.773437320,47.737945556640625
1713937449.817468376,47.698455810546875
1713937449.854595985,47.68062210083008
1713937449.883618117,47.6909065246582
1713937449.917014346,47.68456268310547
1713937449.973540829,47.68559265136719
1713937450.2593950,47.77823257446289
1713937450.41085693,47.615562438964844
1713937450.74792172,47.7331657409668
1713937450.98298003,47.68431091308594
1713937450.129231916,47.71760940551758
1713937450.167827753,47.664772033691406
1713937450.200414399,47.71161651611328
1713937450.244374761,47.716209411621094
1713937450.276149973,47.673866271972656
1713937450.302974361,47.783687591552734
1713937450.342052722,47.69804000854492
1713937450.374768304,47.74622344970703
1713937450.400013115,47.75469207763672
1713937450.449178087,47.71916580200195
1713937450.488177384,47.7249870300293
1713937450.527492699,47.75397872924805
1713937450.548440923,47.739959716796875
1713937450.588927436,47.76707458496094
1713937450.620672881,47.617706298828125
1713937450.658417429,47.7892951965332
1713937450.701871725,47.67232894897461
1713937450.740590576,47.7496452331543
1713937450.762274052,47.71663284301758
1713937450.806737585,47.642181396484375
1713937450.844735906,47.77278518676758
1713937450.877401698,47.75890350341797
1713937450.907666169,47.6871452331543
1713937450.940176813,47.71562957763672
1713937450.976196150,47.809879302978516
1713937451.12133201,47.85560607910156
1713937451.45192364,47.701995849609375
1713937451.102144079,47.813079833984375
1713937451.129659334,47.748069763183594
1713937451.160889290,47.78913879394531
1713937451.190319079,47.687801361083984
1713937451.214745139,47.835628509521484
1713937451.256590151,47.74895477294922
1713937451.304900987,47.80707931518555
1713937451.335162503,47.65340805053711
1713937451.378613211,47.82819366455078
1713937451.404538879,47.84811019897461
1713937451.440491796,47.764774322509766
1713937451.464983494,47.8102912902832
1713937451.500256503,47.82511520385742
1713937451.547030003,47.73735427856445
1713937451.574394640,47.780914306640625
1713937451.615412384,47.66042709350586
1713937451.659838851,47.669944763183594
1713937451.686192783,47.756710052490234
1713937451.723728364,47.66441345214844
1713937451.767151968,47.83246612548828
1713937451.793003185,47.77197265625
1713937451.827319134,47.72604751586914
1713937451.855989550,47.756805419921875
1713937451.896719665,47.71168899536133
1713937451.943584098,47.922691345214844
1713937451.968496099,47.73990249633789
1713937451.997831969,47.73527908325195
1713937452.39925848,47.82914352416992
1713937452.81324231,47.78577423095703
1713937452.110251029,47.77425765991211
1713937452.135740601,47.8306999206543
1713937452.172488194,47.749298095703125
1713937452.212950880,47.641807556152344
1713937452.252542846,47.88248062133789
1713937452.279299927,47.799102783203125
1713937452.314388661,47.82830810546875
1713937452.348156163,47.70866394042969
1713937452.396743281,47.6999397277832
1713937452.426961183,47.7839241027832
1713937452.453862405,47.751014709472656
1713937452.487771451,47.7515869140625
1713937452.523879375,47.75774002075195
1713937452.574353438,47.670326232910156
1713937452.606720549,47.80928039550781
1713937452.635583603,47.84550476074219
1713937452.678586429,47.81112289428711
1713937452.696558541,47.74114990234375
1713937452.739826271,47.784305572509766
1713937453.457110507,47.791465759277344
1713937453.486271366,47.87199401855469
1713937453.986725571,47.753997802734375
1713937454.16443647,47.72334289550781
1713937454.37081574,47.787109375
1713937454.60398502,47.797813415527344
1713937454.83146991,47.83823776245117
1713937454.104817171,47.67506790161133
1713937454.131272806,47.855995178222656
1713937454.158477930,47.74932861328125
1713937454.174784492,47.82571792602539
1713937454.198668874,47.711341857910156
1713937454.219579106,47.68988037109375
1713937454.240802692,47.69679260253906
1713937454.268824859,47.74066925048828
1713937454.291846494,47.691062927246094
1713937454.312431811,47.82561111450195
1713937454.336688719,47.753021240234375
1713937454.360003616,47.7552604675293
1713937454.384821452,47.78778839111328
1713937454.410253330,47.77155685424805
1713937454.431767851,47.824005126953125
1713937454.458012142,47.797218322753906
1713937454.481558265,47.81586456298828
1713937454.503688877,47.73445129394531
1713937454.522400572,47.767372131347656
1713937454.545242092,47.693397521972656
1713937454.562864131,47.69975662231445
1713937454.590598347,47.754207611083984
1713937454.616108907,47.83827209472656
1713937454.638214867,47.72158432006836
1713937454.663416838,47.740257263183594
1713937454.683173301,47.85709762573242
1713937454.702713335,47.740020751953125
1713937454.720677523,47.875343322753906
1713937454.743521993,47.85301971435547
1713937454.770332428,47.82215118408203
1713937454.793214177,47.74123764038086
1713937454.813060617,47.79949188232422
1713937454.841770880,47.819053649902344
1713937454.868356294,47.7765998840332
1713937454.893575906,47.83891296386719
1713937454.910932781,47.877742767333984
1713937454.936476679,47.78278350830078
1713937454.965110114,47.92280960083008
1713937454.987245768,47.81631851196289
1713937455.10145788,47.868106842041016
1713937455.32893840,47.78285598754883
1713937455.55926818,47.78541946411133
1713937455.72911985,47.782135009765625
1713937455.93905695,47.74694061279297
1713937455.116087793,47.89054870605469
1713937455.133173053,47.855594635009766
