1713798921.377076761,0
1713798921.402541001,0
1713798921.432988006,0
1713798921.467649480,0
1713798921.496177933,0
1713798921.516988698,0
1713798921.543079045,0
1713798921.573736644,0
1713798921.608863295,0
1713798921.635977188,0
1713798921.662787541,0
1713798921.692385556,0
1713798921.712517121,0
1713798921.736779308,0
1713798921.761518742,0
1713798921.789898957,0
1713798921.819661799,0
1713798921.842600455,0
1713798921.871257695,0
1713798921.903062327,0
1713798921.931623254,0
1713798921.953219809,0
1713798921.971547133,0
1713798921.998769238,0
1713798922.27646213,0
1713798922.56706569,0
1713798922.86098645,0
1713798922.111038472,0
1713798922.134919252,0
1713798922.162630831,0
1713798922.195715505,0
1713798922.221140287,0
1713798922.243023300,0
1713798922.271743000,0
1713798922.299837464,0
1713798922.328555747,0
1713798922.349368261,0
1713798922.378837457,0
1713798922.402181464,0
1713798922.427432060,0
1713798922.449486987,0
1713798922.477122985,0
1713798922.503023231,0
1713798922.532827649,0
1713798922.561878619,0
1713798922.589853515,0
1713798922.619172710,0
1713798922.640111198,0
1713798922.662033551,0
1713798922.692049807,0
1713798922.719558761,0
1713798922.743558241,0
1713798922.768877735,0
1713798922.799598479,0
1713798922.817769264,0
1713798922.835886753,0
1713798922.863572389,0
1713798922.888906929,0
1713798922.916048034,0
1713798922.935708180,0
1713798922.960851136,0
1713798922.981645086,0
1713798923.7813727,0
1713798923.33559297,0
1713798923.65745719,0
1713798923.92970624,0
1713798923.119232851,0
1713798923.145086972,0
1713798923.178006036,0
1713798923.204400145,0
1713798923.230123880,0
1713798923.254031602,0
1713798923.281035365,0
1713798923.306635439,0
1713798923.331017658,0
1713798923.357261260,0
1713798923.379284894,0
1713798923.407936641,0
1713798923.429279537,0
1713798923.455262565,0
1713798923.476249930,0
1713798923.501880596,0
1713798923.528469355,0
1713798923.549567356,0
1713798923.570191064,0
1713798923.596440584,0
1713798923.621073896,0
1713798923.647775536,0
1713798923.675624528,0
1713798923.706954023,0
1713798923.734329690,0
1713798923.762059112,0
1713798923.788240489,0
1713798923.812898679,0
1713798923.838195938,0
1713798923.866212355,0
1713798923.899253813,0
1713798923.932707007,0
1713798923.959972467,0
1713798923.983745095,0
1713798924.11520449,0
1713798924.35165809,0
1713798924.63018345,0
1713798924.88798976,0
1713798924.113033582,0
1713798924.145148864,0
1713798924.172535626,0
1713798924.196905647,0
1713798924.224843215,0
1713798924.253973408,0
1713798924.276312191,0
1713798924.301379006,0
1713798924.337558618,0
1713798924.360482315,0
1713798924.389554679,0
1713798924.414748530,0
1713798924.442120672,0
1713798924.466583061,0
1713798924.487411281,0
1713798924.522253905,0
1713798924.549697021,0
1713798924.577634112,0
1713798924.601006199,0
1713798924.631008931,0
1713798924.661679421,0
1713798924.688927801,0
1713798924.716500581,0
1713798924.740735184,0
1713798924.769936247,0
1713798924.803503823,0
1713798924.830784612,0
1713798924.857164247,0
